pclass,age,fare,family_size,is_alone,has_cabin,sex_male,embarked_q,embarked_s,title_miss,title_mr,title_mrs,title_officer,title_royalty,passenger_id,feature_timestamp,survived
0.8273772438659699,-0.5348911628688886,-0.5024451714361923,0.059159876663617626,-1.2316448970959013,-0.5449249778098341,0.7376951317802901,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,0.8505317485662419,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,1,2025-11-21T14:08:22.907472,0
-1.5661069258891576,0.6683917564561223,0.7868452935884461,0.059159876663617626,-1.2316448970959013,1.8351149988007642,-1.3555735383351195,-0.3075623426146228,-1.6238025415294657,-0.5066552840628717,-1.175735064194511,2.4194722882988664,-0.14359163172354764,-0.06715342778730747,2,2025-11-21T14:08:22.907472,1
0.8273772438659699,-0.23407043303763592,-0.4888542575852486,-0.5609748304808925,0.8119223343984152,-0.5449249778098341,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,1.9737285516515173,-1.175735064194511,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,3,2025-11-21T14:08:22.907472,1
-1.5661069258891576,0.4427762090826827,0.4207302360686478,0.059159876663617626,-1.2316448970959013,1.8351149988007642,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,-1.175735064194511,2.4194722882988664,-0.14359163172354764,-0.06715342778730747,4,2025-11-21T14:08:22.907472,1
0.8273772438659699,0.4427762090826827,-0.4863374216869257,-0.5609748304808925,0.8119223343984152,-0.5449249778098341,0.7376951317802901,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,0.8505317485662419,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,5,2025-11-21T14:08:22.907472,0
0.8273772438659699,-0.3092756154954491,-0.47811642890864375,-0.5609748304808925,0.8119223343984152,-0.5449249778098341,0.7376951317802901,3.2513733362117265,-1.6238025415294657,-0.5066552840628717,0.8505317485662419,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,6,2025-11-21T14:08:22.907472,0
-1.5661069258891576,1.8716746757811333,0.395813560675251,-0.5609748304808925,0.8119223343984152,1.8351149988007642,0.7376951317802901,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,0.8505317485662419,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,7,2025-11-21T14:08:22.907472,0
0.8273772438659699,-2.038994812025152,-0.22408312108167944,1.9195639980971482,-1.2316448970959013,-0.5449249778098341,0.7376951317802901,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,-1.175735064194511,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,8,2025-11-21T14:08:22.907472,0
0.8273772438659699,-0.15886525057982273,-0.4242561406845337,0.6792945838081278,-1.2316448970959013,-0.5449249778098341,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,-1.175735064194511,2.4194722882988664,-0.14359163172354764,-0.06715342778730747,9,2025-11-21T14:08:22.907472,1
-0.3693648410115938,-1.136532622531394,-0.04295550208861426,0.059159876663617626,-1.2316448970959013,-0.5449249778098341,-1.3555735383351195,-0.3075623426146228,-1.6238025415294657,-0.5066552840628717,-1.175735064194511,2.4194722882988664,-0.14359163172354764,-0.06715342778730747,10,2025-11-21T14:08:22.907472,1
0.8273772438659699,-1.8885844471095259,-0.312172377522981,0.6792945838081278,-1.2316448970959013,1.8351149988007642,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,1.9737285516515173,-1.175735064194511,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,11,2025-11-21T14:08:22.907472,1
-1.5661069258891576,2.172495405612386,-0.11384570873513637,-0.5609748304808925,0.8119223343984152,1.8351149988007642,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,1.9737285516515173,-1.175735064194511,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,12,2025-11-21T14:08:22.907472,1
0.8273772438659699,-0.685301527784515,-0.4863374216869257,-0.5609748304808925,0.8119223343984152,-0.5449249778098341,0.7376951317802901,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,0.8505317485662419,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,13,2025-11-21T14:08:22.907472,0
0.8273772438659699,0.7435969389139355,-0.01870931177853076,3.1598334123861687,-1.2316448970959013,-0.5449249778098341,0.7376951317802901,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,0.8505317485662419,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,14,2025-11-21T14:08:22.907472,0
0.8273772438659699,-1.136532622531394,-0.4902797934380587,-0.5609748304808925,0.8119223343984152,-0.5449249778098341,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,1.9737285516515173,-1.175735064194511,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,15,2025-11-21T14:08:22.907472,0
-0.3693648410115938,1.9468798582389464,-0.3262666585535892,-0.5609748304808925,0.8119223343984152,-0.5449249778098341,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,-1.175735064194511,2.4194722882988664,-0.14359163172354764,-0.06715342778730747,16,2025-11-21T14:08:22.907472,1
0.8273772438659699,-2.038994812025152,-0.06199888922968463,2.5396987052416584,-1.2316448970959013,-0.5449249778098341,0.7376951317802901,3.2513733362117265,-1.6238025415294657,-0.5066552840628717,-1.175735064194511,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,17,2025-11-21T14:08:22.907472,0
-0.3693648410115938,0.06675029679361683,-0.3866707201133388,-0.5609748304808925,0.8119223343984152,-0.5449249778098341,0.7376951317802901,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,0.8505317485662419,-0.41331326869757246,-0.14359163172354764,-0.06715342778730747,18,2025-11-21T14:08:22.907472,1
0.8273772438659699,0.14195547925143,-0.2859972841804228,0.059159876663617626,-1.2316448970959013,-0.5449249778098341,-1.3555735383351195,-0.3075623426146228,0.6158384251930635,-0.5066552840628717,-1.175735064194511,2.4194722882988664,-0.14359163172354764,-0.06715342778730747,19,2025-11-21T14:08:22.907472,0
